result,starplayer_difference,rpi_rating_difference,Log5,adjoe_difference,adjde_difference,EFG-OEEG,TPP-DTPP_difference,SRS_difference,SOS_difference,adjwin_difference,Hostwin_difference,coach_influence_difference,previous_performance_dif,team1_Pts,team1_Opp,team1_MOV,team1_SOS,team1_OSRS,team1_DSRS,team1_SRS,team2_W,team2_L,team2_Pts,team2_Opp,team2_MOV,team2_SOS,team2__OSRS,team2_DSRS,team2_SRS,team1_starplayer_1,team2_starplayer_2,starplayer_difference,Numot,team1_rankdifference,rank_change_difference,dif_distance,exp_win2,Log5,team2_coachrank_difference,team1_seed,team2_seed,seed_difference,team1_adjde,team1_adjoe,team1_adjtempo,team1_ap_final,team1_ap_preseason,team1_arate,team1_blockpct,team1_coaches_before_final,team1_coaches_preseason,team1_de,team1_f3grate,team1_fg2pct,team1_fg3pct,team1_EFP,team1_ftpct,team1_oe,team1_opparate,team1_oppblockpct,team1_oppf3grate,team1_oppfg2pct,team1_oppfg3pct,team1_OEFP,team1_EFP-OEFG,team1_oppftpct,team1_oppstlrate,team1_pt_career_overall_losses,team1_pt_career_school_losses,team1_pt_career_school_wins,team1_pt_coach_season_losses,team1_pt_coach_season_wins,team1_pt_overall_ff,team1_pt_overall_ncaa,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_school_ncaa,team1_pt_school_s16,team1_pt_team_season_losses,team1_pt_team_season_wins,team1_rpi_rating,team1_seed.1,team1_stlrate,team1_TPP-DTPP,team1_tempo,team2_adjde,team2_adjoe,team2_adjtempo,team2_ap_final,team2_ap_preseason,team2_ap_rank_difference,team2_arate,team2_blockpct,team2_coaches_before_final,team2_coaches_preseason,team2_coaches_difference,team2_rank_difference,team2_de,team2_f3grate,team2_fg2pct,team2_fg3pct,team2_EFG,team2_ftpct,team2_oe,team2_opparate,team2_oppblockpct,team2_oppf3grate,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_OEFG,team2_EFG-OEFG,team2_oppstlrate,team2_TPP-OTPP,team2_pt_career_overall_losses,team2_pt_career_school_losses,team2_pt_career_school_wins,team2_pt_coach_season_losses,team2_pt_coach_season_wins,team2_pt_overall_ff,team2_pt_overall_ncaa,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_school_ncaa,team2_pt_school_s16,team2_pt_team_season_losses,team2_pt_team_season_wins,team2_rpi_rating,team2_score,team2_seed,team2_stlrate,team2_tempo
1,0,-0.028,0.420176512,-7.0837,3.7215,-1.932763381,-0.0306,-2.42,0.22,0.04013104,0.339285714,-12.99143328,51,71.8,63.8,8.03,8.17,7.35,7.99,15.33,24,9,79.7,68.3,11.36,7.95,14.63,3.13,17.75,0,0,0,0,-10,-23,752.712044,0.937820283,0.420176512,0,5,4,-1,91.952,109.2147,67.1159,13,2,62.2177,9.5497,11,2,95.4326,26.3056,51.6404,34.375,51.61990794,68.4555,108.3923,55.7298,6.168,36.9555,45.1087,32.8477,46.64710203,4.972805906,70.9828,0.0991,145,145,360,8,24,5,12,8,5,12,8,8,24,0.568,5,0.0987,0.0004,66.673,95.6735,116.2984,70.1729,20,32,12,56.4706,10.5147,32,32,0,6,95.8087,24.6727,49.8663,38.5714,51.83784611,72.9569,111.324,47.335,7.754,31.7612,42.1324,33.9652,69.8305,44.93227682,6.905569287,0.0794,-0.0302,365,237,648,8,23,2,16,9,2,13,7,8,23,0.596,83,4,0.1096,70.3271
1,0,-0.023,0.824956374,-1.8064,12.5497,2.837544784,-0.0042,13.27,6.51,0.10127186,-0.125,101.2858053,124,71.8,63.8,8.03,8.17,7.35,7.99,15.33,22,12,78.3,77.6,0.68,1.66,9.3,-7.24,2.06,0,0,0,0,-10,-11,-686.587137,0.698714813,0.824956374,0,5,12,7,91.952,109.2147,67.1159,13,2,62.2177,9.5497,11,2,95.4326,26.3056,51.6404,34.375,51.61990794,68.4555,108.3923,55.7298,6.168,36.9555,45.1087,32.8477,46.64710203,4.972805906,70.9828,0.0991,145,145,360,8,24,5,12,8,5,12,8,8,24,0.568,5,0.0987,0.0004,66.673,104.5017,111.0211,71.8473,32,32,0,52.9148,7.9941,32,32,0,0,108.1713,38.6797,51.3877,37.4667,53.24910254,69.7422,109.0478,57.8664,7.233,34.5763,49.815,35.7143,68.9394,51.11384142,2.135261122,0.0801,-0.0038,40,40,60,11,22,0,0,0,0,0,0,11,22,0.591,67,12,0.0839,72.0852
1,0,0.044,0.583450491,5.019,-2.0731,-0.376435504,-0.0255,-0.72,0.42,0.016216216,-0.102272727,52.15973084,112,71.8,63.8,8.03,8.17,7.35,7.99,15.33,28,9,73.5,65.2,8.3,7.75,7.86,8.19,16.05,0,0,0,0,-10,-6,-468.422904,0.886404185,0.583450491,-7,5,6,1,91.952,109.2147,67.1159,13,2,62.2177,9.5497,11,2,95.4326,26.3056,51.6404,34.375,51.61990794,68.4555,108.3923,55.7298,6.168,36.9555,45.1087,32.8477,46.64710203,4.972805906,70.9828,0.0991,145,145,360,8,24,5,12,8,5,12,8,8,24,0.568,5,0.0987,0.0004,66.673,89.8789,104.1957,69.4883,15,10,-5,53.2795,10.7399,18,11,-7,-6,91.9579,31.3247,51.7749,32.0117,50.59792138,67.0968,103.3137,52.3632,10.5157,38.1093,45.6643,29.7158,69.5284,45.24867997,5.34924141,0.0865,-0.0251,83,45,209,8,25,0,6,3,0,4,2,8,25,0.524,69,6,0.1116,70.697
0,0,-0.015,0.44441566,-2.7078,0.7606,0.109520859,0.0141,-0.59,1.38,-0.154285714,-0.071428571,93.51781581,1,72.4,64.1,8.31,7.32,8.09,7.55,15.64,26,9,79.8,69.5,10.29,5.94,14.53,1.69,16.23,0,0,0,0,-10.5,-14,48.4074511,0.917792437,0.44441566,0,11,6,-5,95.1273,111.3559,66.6091,32,25,63.9254,16.4191,32,18,96.4096,31.6573,50,39.8703,53.10414072,70.0454,108.9568,58.9217,6.9069,37.7184,43.6469,34.0599,46.45426165,6.64987907,68.0251,0.0983,183,38,450,13,21,1,15,9,0,1,0,13,21,0.57,11,0.1167,-0.0184,66.237,95.8879,114.0637,70.7366,25,32,7,51.4048,8.8949,32,32,0,3.5,95.688,31.8924,50.141,37.6506,52.16135165,71.134,110.8022,53.0543,12.4118,31.2326,46.0243,29.822,65.4443,45.62099344,6.540358211,0.0884,-0.0043,8,8,24,8,24,0,0,0,0,0,0,8,24,0.585,65,6,0.0927,70.5196
1,0,0.092,0.468827142,-0.4318,-0.4539,-0.44171739,0.0515,1.68,-1.54,0.005882353,0.1,-6.263874444,3,77.3,66.2,11.03,6.36,11.31,6.08,17.39,21,11,73.4,64.5,8.91,7.9,8.25,7.46,15.71,0,0,0,0,0,8,-99.2934618,0.911502325,0.468827142,-8,10,7,-3,91.5904,107.353,70.5175,32,32,56.3715,12.2511,32,32,91.6829,33.3175,47.6123,36.8046,50.14263086,72.409,107.1079,49.2903,7.484,30.8995,45.1761,31.6781,45.89947274,4.24315811,70.2446,0.0835,86,45,176,10,22,0,4,2,0,1,1,10,22,0.565,10,0.1519,-0.0684,71.6786,91.1365,107.7848,69.0572,32,24,-8,53.2315,11.9368,32,24,-8,-8,91.679,33.5996,50.9222,34.2314,51.0649647,66.055,104.5143,51.4745,8.0192,28.4502,47.2727,29.4235,67.8914,46.3800892,4.6848755,0.1174,-0.0169,278,87,394,10,21,0,5,0,0,2,0,10,21,0.473,78,7,0.1343,70.0254
0,-1,-0.019,0.295719271,-8.4716,1.2472,2.222854845,0.0769,-1.77,-3.9,-0.183591331,-0.423076923,-96.04634373,-1,77.3,66.2,11.03,6.36,11.31,6.08,17.39,31,7,72.4,63.5,8.89,10.26,7.6,11.56,19.16,0,1,-1,0,0,-2,-701.8980501,0.955850965,0.295719271,1,10,2,-8,91.5904,107.353,70.5175,32,32,56.3715,12.2511,32,32,91.6829,33.3175,47.6123,36.8046,50.14263086,72.409,107.1079,49.2903,7.484,30.8995,45.1761,31.6781,45.89947274,4.24315811,70.2446,0.0835,86,45,176,10,22,0,4,2,0,1,1,10,22,0.565,10,0.1519,-0.0684,71.6786,92.8376,115.8246,63.413,6,8,2,62.4204,11.3887,8,9,1,1.5,97.7246,34.7489,47.9356,33.7714,48.88129131,70.3917,111.9112,52.2727,7.8376,32.1873,46.0691,32.3529,67.8981,46.86098805,2.020303265,0.0944,0.0085,215,29,594,6,27,1,17,5,0,2,1,6,27,0.584,68,2,0.0859,63.9891
0,-1,0,0.318365922,-0.8833,-4.2727,6.673185315,0.0103,-5.68,-8.97,-0.01374269,0.233333333,-7.105738582,-2,76.5,60.4,16.06,-3.89,2.63,6.06,8.69,33,5,68.7,59.4,9.29,5.08,2.5,11.87,14.37,0,1,-1,0,0,0,129.159571,0.931728379,0.318365922,-3,13,5,-8,93.9013,107.2862,67.2484,32,32,56.6667,13.7165,32,32,90.0404,31.1475,54.2063,38.0702,55.10926603,69.4408,111.9651,51.8006,7.6984,29.5356,41.0728,34.0037,44.00649731,11.10276872,69.0513,0.0945,169,43,187,4,30,0,1,0,0,0,0,4,30,0.601,13,0.1323,-0.0378,67.9395,89.6286,108.1695,65.1617,11,11,0,54.9112,6.4955,13,10,-3,-1.5,92.5372,39.8221,50.8696,34.1656,51.02044611,73.7723,108.4929,50.559,10.4348,31.6116,46.148,31.6993,67.8625,46.59086271,4.429583405,0.0818,-0.0275,14,14,84,4,28,0,2,0,0,2,0,4,28,0.601,54,5,0.1093,64.5273
1,0,0.048,0.749911557,7.8927,0.652,-5.454608343,0.0025,8.56,6.19,0.173392857,0.1,45.50713571,0,75.9,67.2,8.66,3.84,9.65,2.84,12.49,22,10,69.6,61.3,8.38,-2.35,-2.12,6.05,3.93,0,0,0,0,20.5,24,-148.730537,0.711421935,0.749911557,0,3,14,11,97.9063,113.061,68.6377,8,32,56.0316,10.3717,15,32,98.023,36.5299,47.8193,36.9418,50.59316143,66.8867,112.148,56.7436,7.5545,39.8023,49.0925,33.3333,49.45368597,1.139475455,67.0134,0.082,179,25,305,4,29,0,4,1,0,0,0,4,29,0.595,3,0.0966,-0.0146,68.0325,98.5583,105.1683,63.7143,32,32,0,49.2517,8.9219,32,32,0,0,97.7719,32.2917,51.9231,39.3145,54.19922891,71.8584,108.8523,46.0829,7.5962,30.356,44.7955,36.0341,65.7763,47.60514511,6.594083798,0.0876,-0.0121,52,52,70,9,22,0,0,0,0,0,0,9,22,0.547,57,14,0.0997,63.6599
0,0,-0.102,0.042847981,-11.9597,-10.9054,-1.303385336,-0.0477,-22.37,-15,-0.042260442,0,-5.752117384,0,73.8,69.8,4.06,-4.72,1.07,-3.56,-2.49,29,8,79.7,69.8,9.86,10.28,14.47,5.41,19.88,0,0,0,0,0,-25,165.7233452,0.954663038,0.042847981,25,15,2,-13,102.4178,101.9835,68.7284,32,32,49.5277,6.6274,32,32,100.3196,30.4348,50.8803,32.7968,50.36744319,71.875,105.2366,44.3054,11.2676,25.8734,47.349,32.9114,47.87115109,2.4962921,70.9516,0.1034,136,120,165,8,24,0,1,0,0,1,0,8,24,0.486,15,0.0626,0.0408,68.5468,91.5124,113.9432,71.048,7,32,25,54.6695,13.3624,7,32,25,25,95.6136,32.1261,48.9951,36.0176,50.61146047,66.8539,109.5895,51.4563,8.2467,30.3138,45.1707,33.7229,70.2991,46.81178303,3.799677436,0.0969,-0.0069,31,31,69,7,26,0,1,0,0,1,0,7,26,0.588,82,2,0.1038,72.0244
0,0,0.031,0.503552769,-3.1038,2.7045,-2.002465948,0.0174,-3.3,-3.9,0.10965251,0.152777778,-80.70375489,-123,63.3,55.1,8.2,4.27,-2.81,14.84,12.03,28,9,71.8,63.8,8.03,8.17,7.35,7.99,15.33,0,0,0,0,4,11,296.430745,0.91617535,0.503552769,-9,9,5,-4,89.2475,106.1109,59.9,32,32,49.1299,6.4103,24,32,91.6915,37.8518,47.5046,35.3566,49.5979181,75.814,107.2686,45.1659,6.3771,35.9531,44.7802,33.279,46.62757814,2.970339958,69.0428,0.0788,42,42,87,4,28,0,1,0,0,1,0,4,28,0.599,9,0.0958,-0.017,59.0766,91.952,109.2147,67.1159,13,2,-11,62.2177,9.5497,11,2,-9,-10,95.4326,26.3056,51.6404,34.375,51.61990794,68.4555,108.3923,55.7298,6.168,36.9555,45.1087,32.8477,70.9828,46.64710203,4.972805906,0.0991,0.0004,145,145,360,8,24,5,12,8,5,12,8,8,24,0.568,59,5,0.0987,66.673
1,0,0.107,0.601790769,-1.3236,3.8379,-3.417485569,-0.0247,-0.54,-0.55,0.128571429,0.444444445,-64.91154863,-5,63.3,55.1,8.2,4.27,-2.81,14.84,12.03,25,9,73.1,63.8,9.32,4.82,5.98,6.59,12.57,0,0,0,0,4,0,1503.514351,0.880034796,0.601790769,0,9,8,-1,89.2475,106.1109,59.9,32,32,49.1299,6.4103,24,32,91.6915,37.8518,47.5046,35.3566,49.5979181,75.814,107.2686,45.1659,6.3771,35.9531,44.7802,33.279,46.62757814,2.970339958,69.0428,0.0788,42,42,87,4,28,0,1,0,0,1,0,4,28,0.599,9,0.0958,-0.017,59.0766,93.0854,107.4345,67.3452,32,32,0,60.8,10.2703,32,32,0,0,94.0158,35.518,53.3607,33.3333,52.16702882,71.7949,107.2269,51.1078,7.2951,34.4746,43.2432,33.7329,70.7134,45.77920329,6.387825527,0.0716,-0.0417,294,61,455,8,25,1,11,3,0,2,1,8,25,0.492,66,8,0.1133,67.4894
0,0,-0.08,0.540479736,11.1668,-8.3762,1.22165175,-0.0299,1.75,4.44,-0.13952381,0,12.34136046,7,75.3,68.4,6.91,6.22,9.82,3.32,13.14,27,9,67.1,57.5,9.61,1.78,-0.52,11.91,11.39,0,0,0,0,0,0,-541.5819149,0.898050673,0.540479736,0,6,11,5,99.8575,118.1491,63.7279,32,32,63.7255,7.7612,32,32,105.7914,34.4598,51.3281,38.7816,53.68663209,72.3118,116.6644,55.7847,9.1406,33.2669,47.7612,34.8802,49.27787124,4.408760854,74.1935,0.0923,164,112,310,11,23,0,7,1,0,5,1,11,23,0.511,6,0.0857,0.0066,64.3472,91.4813,106.9823,64.0617,32,32,0,59.9783,8.6491,32,32,0,0,90.1057,25.4122,49.1547,31.6794,48.73905806,64.8,106.2626,53.5904,8.3875,34.9411,45.799,30.0613,66.4865,45.55194895,3.187109104,0.1009,-0.0233,168,102,328,8,26,0,4,0,0,2,0,8,26,0.591,51,11,0.1242,63.3504
1,0,0.029,0.131808586,-9.3549,-4.8867,-5.572853848,0.028,-2.77,-8.07,0.177157803,0,-47.62939258,-27,74.7,69.4,5.24,-0.03,6.34,-1.78,4.56,14,17,68.6,69.4,-0.71,8.04,3.23,4.1,7.33,0,0,0,0,0,-6,278.547243,0.947924854,0.131808586,11,14,3,-11,98.3988,105.8645,69.5351,32,32,57.3844,6.6192,32,32,97.691,35.6211,46.3964,36.4993,49.37167019,72.8235,104.4282,56.9143,9.1592,33.2542,46.9751,30.7143,46.67459842,2.697071766,69.9068,0.0821,31,31,36,14,21,0,0,0,0,0,0,14,21,0.546,14,0.1066,-0.0245,68.7693,93.5121,115.2194,66.5662,14,20,6,57.6796,12.6206,10,21,11,8.5,97.7879,30.1928,54.6961,38.6861,55.70244112,71.131,109.9958,56.3452,10.3394,34.1451,45.9807,33.4884,71.8354,47.43251551,8.269925614,0.1083,0.0035,103,61,207,10,23,1,5,2,1,3,2,10,23,0.517,83,3,0.1048,66.5913
1,0,0.012,0.867391684,2.5868,10.9403,6.242543955,0.0024,14.94,10.35,-0.061008404,-0.321428571,37.70031653,17,68.7,61.8,6.91,7.39,2.66,11.64,14.3,26,9,76.5,71.5,4.91,-2.96,4.33,-4.97,-0.64,0,0,0,0,12.5,14,-335.6832618,0.614541685,0.867391684,0,3,14,11,92.9145,109.9858,61.8614,18,32,66.2546,10.412,21,32,96.4841,29.1391,48.9097,34.2803,49.64130995,69.2903,106.7708,50.2653,10.3583,29.1025,43.5955,31.3869,44.60967847,5.031631482,66.0911,0.0852,53,53,187,8,24,0,6,3,0,6,3,8,24,0.573,3,0.0811,0.0041,62.342,103.8548,107.399,70.3013,32,32,0,49.0654,10.9255,32,32,0,0,102.1336,31.0469,49.813,31.5615,49.04590872,71.6437,106.8378,47.5336,8.6013,26.1941,50.0348,33.9216,67.6704,50.25682119,-1.210912473,0.0984,0.0065,160,160,181,8,26,0,1,0,0,1,0,8,26,0.561,66,14,0.0919,70.2734
0,0,-0.006,0.053231003,-17.4403,-4.206,-6.340174745,-0.036,-19.62,-8.46,-0.090990991,0,-55.18468722,-22,67.6,65.7,1.87,-1.09,-2.54,2.41,-0.13,29,8,74.1,61.5,12.59,7.37,10.34,9.15,19.49,0,0,0,0,0,-11,-3265.365553,0.958598884,0.053231003,5,15,2,-13,96.8624,98.7179,67.5656,32,32,60.9302,9.5745,32,32,97.4963,35.8992,47.5027,37.5712,50.68125107,68.2159,99.888,57.4924,8.8204,39.9361,48.9362,31.04,47.98723839,2.694012675,67.0455,0.1062,155,155,199,9,20,0,1,0,0,1,0,9,20,0.57,15,0.097,0.0092,67.4021,92.6564,116.1582,65.8241,5,16,11,55.4425,12.1894,12,17,5,8,94.1432,35.4354,54.8062,38.9831,56.10612993,69.6503,113.6388,55.8111,5.814,36.0794,45.1087,33.7001,70.9981,47.07194251,9.03418742,0.0818,-0.0268,84,53,256,7,27,1,7,2,1,3,1,7,27,0.576,68,2,0.1086,64.7507
0,1,-0.044,0.324957581,1.185,-5.8267,-2.935790225,0.0097,-9.04,-9.98,-0.041512605,-0.523809524,2.46756731,-5,75.1,65.5,9.65,-1.17,7.63,0.84,8.48,29,6,70.5,61.3,9.23,8.81,6.09,11.43,17.52,1,0,1,0,0,3,-871.669432,0.93301627,0.324957581,3,13,4,-9,94.586,108.4629,70.1254,32,32,52.2581,8.5305,32,32,92.6466,24.3164,49.6774,32.1285,49.31638657,67.3392,106.9294,53.908,7.2903,31.3484,47.3835,32.81,47.95764595,1.358740621,63.8249,0.0865,176,50,251,6,27,0,4,0,0,2,0,6,27,0.515,13,0.1234,-0.0369,70.0158,88.7593,107.2779,67.1506,10,7,-3,56.8627,12.1896,4,7,3,0,91.454,30.0102,49.6713,31.8569,49.10532263,72.3179,106.5055,51.289,6.6472,28.1622,41.6102,35.3167,71.4706,44.81079179,4.294530846,0.0779,-0.0272,60,55,135,5,27,0,4,1,0,3,1,5,27,0.559,72,4,0.1051,66.7383
0,0,-0.017,0.34593569,-3.1496,-1.8008,-0.796017956,-0.0171,-4.59,-5.83,0.066339869,0.014285714,12.23547155,1,78.5,66.4,12.06,2.2,10.03,3.35,13.38,28,8,77,65.6,11.36,8.03,9.58,8.39,17.97,0,0,0,0,0,-13,-269.956453,0.946316734,0.34593569,10,10,3,-7,97.4088,114.3804,67.9883,32,32,57.4725,11.1776,32,32,97.8036,35.9177,52.1811,40.5286,55.27426049,76.129,116.3831,38.5629,6.5021,23.3163,46.3739,30.1969,46.12242205,9.151838442,65.9359,0.0843,102,102,181,5,26,0,2,0,0,2,0,5,26,0.584,10,0.0735,0.0108,67.4434,95.608,117.53,65.8184,19,32,13,50.7886,17.1091,22,32,10,11.5,98.0898,32.3872,52.9985,38.1847,54.38420255,72.8933,112.7598,57.9474,6.3718,34.3977,41.2979,33.6146,67.9887,44.43634615,9.947856398,0.0899,-0.0063,113,102,126,7,25,0,1,0,0,1,0,7,25,0.601,72,3,0.0962,67.519
1,0,0.009,0.553216531,6.4543,-4.0728,2.206827547,-0.0533,3.35,-1.23,0.091260504,0,18.94281181,2,78.5,66.4,12.06,2.2,10.03,3.35,13.38,26,9,69.3,62.7,6.6,3.43,0.98,9.06,10.03,0,0,0,0,0,-8,-712.664091,0.882761815,0.553216531,0,10,7,-3,97.4088,114.3804,67.9883,32,32,57.4725,11.1776,32,32,97.8036,35.9177,52.1811,40.5286,55.27426049,76.129,116.3831,38.5629,6.5021,23.3163,46.3739,30.1969,46.12242205,9.151838442,65.9359,0.0843,102,102,181,5,26,0,2,0,0,2,0,5,26,0.584,10,0.0735,0.0108,67.4434,93.336,107.9261,64.1043,24,32,8,50.9217,11.9245,32,32,0,4,93.7245,36.2513,49.9192,35.5114,51.13285727,70,103.7747,45.5979,9.37,31.2403,43.7736,30.0664,70.6304,44.18784638,6.945010895,0.0816,-0.0425,90,78,101,8,26,0,0,0,0,0,0,8,26,0.575,71,7,0.1241,65.1905
1,0,0.02,0.782600017,5.2247,4.3203,4.409122884,0.0166,9.61,3.38,0.058655462,0.014285714,111.1968371,104,80.9,66.4,14.51,7.21,14.9,6.82,21.72,27,7,76.9,67.4,9.5,3.83,9.27,2.84,12.11,0,0,0,0,24,18,2809.515552,0.872467208,0.782600017,23,1,8,7,91.8891,115.7085,70.7441,4,32,64.5873,17.1851,5,25,94.1878,30.8758,57.1224,39.1026,57.59526288,67.651,114.266,63.4346,5.7266,40.186,46.2675,30.2083,45.88370361,11.71155927,63.7024,0.1194,292,292,827,4,28,3,26,14,3,26,14,4,28,0.574,1,0.1355,-0.0161,71.3215,96.2094,110.4838,68.8178,22,32,10,50.2831,10.3132,9,32,23,16.5,97.1099,27.9199,54.3981,35.4582,54.06004585,66.7043,110.9178,51.186,7.3302,32.63,44.767,33.9117,65.3614,46.75760947,7.302436386,0.0929,0.0005,72,72,290,6,26,0,10,4,0,10,4,6,26,0.554,65,8,0.0924,69.1672
1,-1,0.025,0.938748148,12.2964,8.054,8.465630686,0.0178,22.98,13.9,0.08,0.114285714,182.0397706,130,80.9,66.4,14.51,7.21,14.9,6.82,21.72,25,10,70.2,64.8,5.43,-6.69,-0.66,-0.6,-1.26,0,1,-1,0,24,28,265.5599097,0.616396566,0.938748148,0,1,16,15,91.8891,115.7085,70.7441,4,32,64.5873,17.1851,5,25,94.1878,30.8758,57.1224,39.1026,57.59526288,67.651,114.266,63.4346,5.7266,40.186,46.2675,30.2083,45.88370361,11.71155927,63.7024,0.1194,292,292,827,4,28,3,26,14,3,26,14,4,28,0.574,1,0.1355,-0.0161,71.3215,99.9431,103.4121,67.5554,32,32,0,51.2107,10.2248,32,32,0,0,94.5963,27.8132,48.5294,31.6794,48.24840324,68.5622,104.6583,48.4962,9.7059,30.7383,43.6548,32.0261,69.242,45.00247466,3.245928584,0.1025,0.0017,58,58,103,9,25,0,0,0,0,0,0,9,25,0.549,56,16,0.1008,67.5725
0,0,0.015,0.777346945,-8.2162,15.4953,-2.333648991,-0.0214,3.68,5.18,-0.047563025,-0.083333333,66.16870904,0,64.9,56.8,8.17,4.27,-2.6,15.04,12.44,29,5,76.4,64.5,11.88,-0.91,7.2,1.55,8.76,0,0,0,0,16,20,199.617812,0.82458207,0.777346945,0,5,12,7,86.5396,105.8365,61.2041,12,32,60.517,8.1314,20,32,89.3644,31.1535,48.3919,33.719,49.07310243,68.8555,104.0827,47.1802,7.7038,32.5778,43.0805,28.479,42.96256836,6.110534067,69.863,0.0856,211,48,394,5,29,0,11,0,0,2,0,5,29,0.579,5,0.0746,0.011,62.0571,102.0349,114.0527,65.7817,32,32,0,59.0376,10.0176,32,32,0,0,97.4265,39.8086,51.0758,43.2815,56.58787789,73.3591,113.4091,52.1739,8.6062,31.8563,46.6608,34.2105,71.5397,48.14369484,8.444183058,0.0976,-0.0104,137,137,144,4,27,0,2,0,0,2,0,4,27,0.564,78,12,0.108,65.5326
1,0,-0.022,0.738463997,-1.6688,8.5199,2.652169644,0.0006,11.49,7.78,0.151351352,0.06060606,54.99863166,12,73.5,65.2,8.3,7.75,7.86,8.19,16.05,22,15,74.7,69.4,5.24,-0.03,6.34,-1.78,4.56,0,0,0,0,-6,-5,392.8133457,0.734295351,0.738463997,0,6,14,8,89.8789,104.1957,69.4883,15,10,53.2795,10.7399,18,11,91.9579,31.3247,51.7749,32.0117,50.59792138,67.0968,103.3137,52.3632,10.5157,38.1093,45.6643,29.7158,45.24867997,5.34924141,69.5284,0.0865,83,45,209,8,25,0,6,3,0,4,2,8,25,0.524,6,0.1116,-0.0251,70.697,98.3988,105.8645,69.5351,32,32,0,57.3844,6.6192,32,32,0,0,97.691,35.6211,46.3964,36.4993,49.37167019,72.8235,104.4282,56.9143,9.1592,33.2542,46.9751,30.7143,69.9068,46.67459842,2.697071766,0.0821,-0.0245,31,31,36,14,21,0,0,0,0,0,0,14,21,0.546,68,14,0.1066,68.7693
1,0,-0.052,0.252063224,-11.9625,2.7775,-3.68494601,-0.0017,-3.44,0.38,-0.021621621,-0.022727273,-12.29942984,-11,73.5,65.2,8.3,7.75,7.86,8.19,16.05,29,8,74.1,61.5,12.59,7.37,10.34,9.15,19.49,0,0,0,0,-6,-16,329.370053,0.958598884,0.252063224,5,6,2,-4,89.8789,104.1957,69.4883,15,10,53.2795,10.7399,18,11,91.9579,31.3247,51.7749,32.0117,50.59792138,67.0968,103.3137,52.3632,10.5157,38.1093,45.6643,29.7158,45.24867997,5.34924141,69.5284,0.0865,83,45,209,8,25,0,6,3,0,4,2,8,25,0.524,6,0.1116,-0.0251,70.697,92.6564,116.1582,65.8241,5,16,11,55.4425,12.1894,12,17,5,8,94.1432,35.4354,54.8062,38.9831,56.10612993,69.6503,113.6388,55.8111,5.814,36.0794,45.1087,33.7001,70.9981,47.07194251,9.03418742,0.0818,-0.0268,84,53,256,7,27,1,7,2,1,3,1,7,27,0.576,73,2,0.1086,64.7507
1,0,0.001,0.483339825,-5.2142,4.0462,0.506025903,0.0072,4.71,3.54,-0.00317965,0.06060606,-26.74823954,10,73.5,65.2,8.3,7.75,7.86,8.19,16.05,25,9,70.3,61.8,8.47,4.21,3.49,7.85,11.34,0,0,0,0,-6,-5,1701.081405,0.892945907,0.483339825,0,6,11,5,89.8789,104.1957,69.4883,15,10,53.2795,10.7399,18,11,91.9579,31.3247,51.7749,32.0117,50.59792138,67.0968,103.3137,52.3632,10.5157,38.1093,45.6643,29.7158,45.24867997,5.34924141,69.5284,0.0865,83,45,209,8,25,0,6,3,0,4,2,8,25,0.524,6,0.1116,-0.0251,70.697,93.9251,109.4099,64.6254,32,32,0,51.9802,13.2392,32,32,0,0,95.9992,30.8227,53.5176,31.7669,51.70915513,61.8644,107.8931,56.4907,8.6265,34.2426,43.0715,36.1017,69.8529,46.86593963,4.843215507,0.0942,-0.0179,229,148,383,8,25,3,9,4,0,2,0,8,25,0.523,59,11,0.1121,64.121
0,0,0.025,0.469549327,2.7077,-3.0422,-1.458414697,-0.025,-2.28,0.99,-0.141512605,-0.357142857,-7.865611455,-5,71.4,64.5,6.88,9.8,5.7,9.54,15.24,29,6,70.5,61.3,9.23,8.81,6.09,11.43,17.52,0,0,0,1,9,12,-64.813765,0.93301627,0.469549327,3,5,4,-1,91.8015,109.9856,65.6275,23,32,51.0256,9.015,23,32,97.1052,34.2504,49.0179,33.7705,49.57887018,66.3573,107.133,54.3978,12.2972,33.2962,44.9082,33.612,46.74275403,2.836116149,69.9213,0.0968,149,30,225,9,23,0,3,1,0,2,0,9,23,0.584,5,0.099,-0.0022,66.4943,88.7593,107.2779,67.1506,10,7,-3,56.8627,12.1896,4,7,3,0,91.454,30.0102,49.6713,31.8569,49.10532263,72.3179,106.5055,51.289,6.6472,28.1622,41.6102,35.3167,71.4706,44.81079179,4.294530846,0.0779,-0.0272,60,55,135,5,27,0,4,1,0,3,1,5,27,0.559,63,4,0.1051,66.7383
